participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.age,participant.gender,participant.region,participant.treat,participant.employed,participant.high_school,participant.university,participant.not_student,participant.sharing_inn,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.real_world_currency_per_point,session.config.name,session.config.participation_fee,session.age18to24,session.age25to34,session.age35to44,session.age45to54,session.age55to64,session.age65to99,session.male,session.female,session.nielsenIIIb,session.nielsenII,session.nielsenVII,session.nielsenIV,session.nielsenVVI,session.nielsenI,session.nielsenIIIa,follow_up.1.player.id_in_group,follow_up.1.player.role,follow_up.1.player.payoff,follow_up.1.player.id_cint,follow_up.1.player.treat,follow_up.1.player.age,follow_up.1.player.gender,follow_up.1.player.region,follow_up.1.player.quota_full,follow_up.1.player.policy_intervention,follow_up.1.player.universal_income,follow_up.1.player.tax_credits_innovation,follow_up.1.player.stronger_regulations_ai,follow_up.1.player.education_policies_training,follow_up.1.player.breaking_up_tech_monopolies,follow_up.1.player.lower_taxes_on_labor,follow_up.1.player.higher_taxes_on_capital,follow_up.1.player.minimum_wage_policy,follow_up.1.player.unemployment_benefits,follow_up.1.player.ai_what_is,follow_up.1.player.news_articles_read,follow_up.1.player.search_candidate_policies,follow_up.1.player.search_tvnews,follow_up.1.player.search_google,follow_up.1.player.search_radio,follow_up.1.player.search_blogs,follow_up.1.player.search_podcasts,follow_up.1.player.search_newspapers,follow_up.1.player.search_facebook,follow_up.1.player.search_twitter,follow_up.1.player.search_instagram,follow_up.1.player.search_tiktok,follow_up.1.player.search_other_social,follow_up.1.player.search_verbal,follow_up.1.player.search_websites,follow_up.1.player.search_speech,follow_up.1.player.policy_priority,follow_up.1.player.active,follow_up.1.player.active_community,follow_up.1.player.active_neighborhood,follow_up.1.player.active_work,follow_up.1.player.active_friends,follow_up.1.player.active_family,follow_up.1.player.active_social_media,follow_up.1.player.candidate_voted,follow_up.1.player.party_for_ai,follow_up.1.player.party_for_workers,follow_up.1.player.job_loss_chance,follow_up.1.player.answer1,follow_up.1.player.answer2,follow_up.1.player.answer3,follow_up.1.player.answer4,follow_up.1.player.answer5,follow_up.1.player.answer6,follow_up.1.player.answer7,follow_up.1.player.answer8,follow_up.1.player.selected_most_common_petition,follow_up.1.player.beliefs_optimistic,follow_up.1.player.beliefs_pessimistic,follow_up.1.player.beliefs_balanced,follow_up.1.player.button_optimistic,follow_up.1.player.button_pessimistic,follow_up.1.player.button_neutral,follow_up.1.player.happiness,follow_up.1.player.anger,follow_up.1.player.fear,follow_up.1.player.political_corr,follow_up.1.player.tvnews,follow_up.1.player.google,follow_up.1.player.radio,follow_up.1.player.blogs,follow_up.1.player.podcasts,follow_up.1.player.newspapers,follow_up.1.player.facebook,follow_up.1.player.twitter,follow_up.1.player.instagram,follow_up.1.player.tiktok,follow_up.1.player.other_social,follow_up.1.player.verbal,follow_up.1.player.daily_news_time,follow_up.1.player.main_media_outlet,follow_up.1.group.id_in_subsession,follow_up.1.subsession.round_number
4281,at4kxvij,,0,0,14,,,,0,,,0.0,,,,neutral,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,4281,,0.0,,neutral,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
4282,39yplwmb,,0,0,14,,,,0,,,0.0,,,,optimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,4282,,0.0,,optimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
4283,lahe912e,,0,0,14,,,,0,,,0.0,,,,pessimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,4283,,0.0,,pessimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
4284,juwdh4wu,,0,0,14,,,,0,,,0.0,,,,neutral,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,4284,,0.0,,neutral,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
4285,o3ne42lk,,0,0,14,,,,0,,,0.0,,,,optimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,4285,,0.0,,optimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
4286,xnaxdu9z,,0,0,14,,,,0,,,0.0,,,,pessimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,4286,,0.0,,pessimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
4287,44jnfme7,,0,0,14,,,,0,,,0.0,,,,neutral,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,4287,,0.0,,neutral,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
4288,e6sjfm4o,,0,0,14,,,,0,,,0.0,,,,optimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,4288,,0.0,,optimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
4289,ws6bddtt,,0,0,14,,,,0,,,0.0,,,,pessimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,4289,,0.0,,pessimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
4290,4piiyx9m,,0,0,14,,,,0,,,0.0,,,,neutral,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,4290,,0.0,,neutral,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
4291,uwrrrcrg,,0,0,14,,,,0,,,0.0,,,,optimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,4291,,0.0,,optimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
4292,nowg4w72,,0,0,14,,,,0,,,0.0,,,,pessimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,4292,,0.0,,pessimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
4293,by9wb52b,,0,0,14,,,,0,,,0.0,,,,neutral,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,4293,,0.0,,neutral,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
4294,4opct0wc,,0,0,14,,,,0,,,0.0,,,,optimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,4294,,0.0,,optimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
4295,bt6ui6kp,,0,0,14,,,,0,,,0.0,,,,pessimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,4295,,0.0,,pessimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
4296,slwsno0u,,0,0,14,,,,0,,,0.0,,,,neutral,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,4296,,0.0,,neutral,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
4297,h3gil06j,,0,0,14,,,,0,,,0.0,,,,optimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,4297,,0.0,,optimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
4298,ewdoynlq,,0,0,14,,,,0,,,0.0,,,,pessimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,4298,,0.0,,pessimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
4299,xobzhptk,,0,0,14,,,,0,,,0.0,,,,neutral,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,4299,,0.0,,neutral,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
4300,5adk7my7,,0,0,14,,,,0,,,0.0,,,,optimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,4300,,0.0,,optimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
4301,fea757z5,,0,0,14,,,,0,,,0.0,,,,pessimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,4301,,0.0,,pessimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
4302,ixwh4zwa,,0,0,14,,,,0,,,0.0,,,,neutral,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,4302,,0.0,,neutral,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
4303,dp8wlpb1,,0,0,14,,,,0,,,0.0,,,,optimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,4303,,0.0,,optimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
4304,t9oayuby,,0,0,14,,,,0,,,0.0,,,,pessimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,4304,,0.0,,pessimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
4305,siiv7rqf,,0,0,14,,,,0,,,0.0,,,,neutral,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,4305,,0.0,,neutral,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
4306,55di2zet,,0,0,14,,,,0,,,0.0,,,,optimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,4306,,0.0,,optimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
4307,jfihamsp,,0,0,14,,,,0,,,0.0,,,,pessimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,4307,,0.0,,pessimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
4308,4egmbx0i,,0,0,14,,,,0,,,0.0,,,,neutral,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,4308,,0.0,,neutral,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
4309,c3h2lz2h,,0,0,14,,,,0,,,0.0,,,,optimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,4309,,0.0,,optimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
4310,0kqxiexy,,0,0,14,,,,0,,,0.0,,,,pessimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,4310,,0.0,,pessimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
4311,7qobz0za,,0,0,14,,,,0,,,0.0,,,,neutral,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,4311,,0.0,,neutral,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
4312,scc9fgbn,,0,0,14,,,,0,,,0.0,,,,optimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,4312,,0.0,,optimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
4313,wr7er4n8,,0,0,14,,,,0,,,0.0,,,,pessimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,4313,,0.0,,pessimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
4314,gs7o8z4q,,0,0,14,,,,0,,,0.0,,,,neutral,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,4314,,0.0,,neutral,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
4315,fm6g9ccy,,0,0,14,,,,0,,,0.0,,,,optimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,4315,,0.0,,optimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
4316,0mqn2r0j,,0,0,14,,,,0,,,0.0,,,,pessimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,4316,,0.0,,pessimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
4317,m390iq0j,,0,0,14,,,,0,,,0.0,,,,neutral,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,4317,,0.0,,neutral,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
4318,hrb60m0e,,0,0,14,,,,0,,,0.0,,,,optimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,4318,,0.0,,optimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
4319,sfa5j0ys,,0,0,14,,,,0,,,0.0,,,,pessimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,4319,,0.0,,pessimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
4320,v49vha06,,0,0,14,,,,0,,,0.0,,,,neutral,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,4320,,0.0,,neutral,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
4321,ktshsrt0,,0,0,14,,,,0,,,0.0,,,,optimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,4321,,0.0,,optimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
4322,5ml7arj1,,0,0,14,,,,0,,,0.0,,,,pessimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,4322,,0.0,,pessimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
4323,ht2sajz2,,0,0,14,,,,0,,,0.0,,,,neutral,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,4323,,0.0,,neutral,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
4324,t0fygy32,,0,0,14,,,,0,,,0.0,,,,optimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,4324,,0.0,,optimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
4325,jaml6ex6,,0,0,14,,,,0,,,0.0,,,,pessimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,4325,,0.0,,pessimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
4326,2isqxipa,,0,0,14,,,,0,,,0.0,,,,neutral,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,4326,,0.0,,neutral,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
4327,vldhd1wr,,0,0,14,,,,0,,,0.0,,,,optimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,4327,,0.0,,optimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
4328,s771hr1q,,0,0,14,,,,0,,,0.0,,,,pessimistic,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,4328,,0.0,,pessimistic,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
4329,dz0jb4va,,0,0,14,,,,0,,,0.0,,,,neutral,,,,,,tlwtjoc9,,,,,0,1.0,followup_automationAI_de,0.0,15,55,81,244,239,354,570,418,126,220,89,153,121,146,133,4329,,0.0,,neutral,,,,0,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
